EmployeeID,Department,Position,Education,Age,Gender,Salary,HireDate
1364,Operations,Specialist,Master,58,M," R$ 12,519.03 ",2012-09-25
1365,Legal,Coordinator,Bachelor,23,M," R$ 11,960.43 ",2016-06-05
1366,Marketing,Director,PhD,51,M," R$ 10,177.06 ",2019-01-28
1367,,Director,PhD,64,F," R$ 22,433.67 ",2010-11-24
1368,HR,Coordinator,Bachelor,40,F," R$ 7,031.99 ",2015-02-18
1369,HR,Technician,Technical Diploma,40,M," R$ 7,084.08 ",23/02/2018
1370,IT,Director,PhD,56,F," R$ 15,311.68 ",2017-11-05
1371,Logistics,Assistant,High School,32,F," R$ 5,676.09 ",02/08/2017
1372,Finance,Director,PhD,53,," R$ 19,522.20 ",2023-03-23
1373,Operations,Coordinator,Bachelor,37,M," R$ 8,608.11 ",2021-11-15
1374,HR,Director,PhD,38,," R$ 5,666.93 ",2011-05-27
1375,Finance,Coordinator,Bachelor,50,F," R$ 22,317.84 ",2016-01-03
1376,Finance,Specialist,Master,41,F," R$ 20,503.47 ",2015-08-27
1377,Legal,Director,PhD,57,M," R$ 19,326.46 ",2023-11-01
1378,IT,Manager,Master,45,M," R$ 14,261.78 ",2022-06-12
1379,HR,Director,PhD,64, ," R$ 10,214.66 ",2023-08-19
1380,Marketing,Manager,Master,25,F," R$ 9,569.39 ",2012-05-09
1381,,Manager,Master,26,M," R$ 15,493.60 ",2011-07-30
1382,Legal,Analyst,Bachelor,40,F," R$ 17,779.54 ",24/03/2011
1383,Logistics,Manager,Master,45,F," R$ 7,117.16 ",2014-08-29
1384,Logistics,Technician,,22,," R$ 4,519.50 ",03/11/2011
1385,Marketing,Manager,Master,56,M,,07/05/2012
1386,Marketing,Specialist,Master,23,F," R$ 8,105.53 ",2019-07-29
1387,IT,Technician,Technical Diploma,31,F," R$ 11,832.52 ",2020-02-24
1388,HR,Assistant,High School,27, ," R$ 6,849.34 ",30/12/2017
1389,HR,Assistant,High School,61,M," R$ 10,603.63 ",2022-11-21
1390,IT,Director,PhD,59,M," R$ 16,038.86 ",2012-03-29
1391,Marketing,Assistant,High School,41,F," R$ 11,813.70 ",2013-04-27
1392,HR,Coordinator,Bachelor,40,F," R$ 7,564.46 ",2023-06-26
1393, ,Technician,Technical Diploma,57,M,,2015-07-29
1394,Marketing,,Bachelor,50,F," R$ 11,671.22 ",2012-02-11
1395,Operations,Analyst, ,62,F," R$ 11,018.72 ",23/04/2017
1396,HR, ,Master,45,M," R$ 8,975.25 ",2013-03-03
1397,HR,Director,PhD,30,M," R$ 5,769.35 ",2012-02-22
1398,Operations,Technician,Technical Diploma,53,F," R$ 10,921.97 ",29/03/2011
1399,Operations,Assistant,High School,61,M," R$ 10,142.12 ",10/05/2016
1400,HR,Manager,Master,26,M," R$ 6,779.17 ",2023-09-12
1401,Logistics,Analyst,Bachelor,42,F," R$ 6,644.69 ",2022-01-28
1402,Legal,Assistant,High School,38,M," R$ 17,586.28 ",2010-03-20
1403,Logistics,Coordinator,Bachelor,45,F," R$ 6,942.59 ",2021-09-23
1404, ,Director,PhD,48,M," R$ 10,495.16 ",2016-02-23
1405,Marketing,Analyst,Bachelor,39,F," R$ 10,691.43 ",22/06/2022
1406,Marketing,Assistant,High School,43,M," R$ 10,854.14 ",2011-04-15
1407,IT,,Master,27,M," R$ 10,197.87 ",2018-07-15
1408,Finance,Coordinator,Bachelor,49,M," R$ 18,355.03 ",2017-06-02
1409,IT, ,Master,63,F," R$ 19,629.33 ",2011-09-25
1410,HR,,Master,41,M," R$ 7,472.55 ",2014-09-07
1411,Finance,Coordinator,Bachelor,37, ," R$ 18,539.00 ",2018-06-24
1412,IT,Technician,Technical Diploma,40,F," R$ 11,154.63 ",2015-06-03
1413,Marketing,Assistant,High School,29,F," R$ 9,075.76 ",14/10/2023
1414,Marketing,Technician,Technical Diploma,39,M, ,2018-08-20
1415,IT,Technician,Technical Diploma,58,F," R$ 16,734.22 ",2019-08-19
1416,Logistics,Analyst,Bachelor,52,M," R$ 8,340.51 ",2016-01-01
1417,Legal,Manager,Master,59,M," R$ 20,976.35 ",2016-12-21
1418,Marketing,Assistant,High School,23,F," R$ 8,773.96 ",2018-01-25
1419,HR,Manager,Master,53,M," R$ 8,422.39 ",18/08/2022
1420,,Director,PhD,36,F," R$ 6,415.80 ",2013-03-21
1421,HR,Manager,Master,32,M," R$ 7,315.05 ",2016-09-28
1422,,Analyst,Bachelor,26,M," R$ 8,740.16 ",2021-10-02
1423,Logistics,Specialist,Master,63,F," R$ 8,691.04 ",26/06/2020
1424,HR, ,Bachelor,50,F," R$ 8,762.63 ",2013-05-16
1425,Marketing,Director,PhD,41,F," R$ 10,478.20 ",2023-06-26
1426,Operations, ,High School,41,," R$ 9,586.30 ",2014-02-22
1427,Marketing,Specialist,Master,39,F," R$ 10,942.72 ",2023-11-22
1428,Operations,Coordinator,Bachelor,33,F," R$ 8,810.63 ",14/10/2020
1429,Legal,Manager,Master,38,M," R$ 17,490.46 ",2013-09-18
1430,Marketing,Manager,Master,25,F," R$ 9,240.49 ",2012-11-19
1431,Finance,Manager,Master,40,M," R$ 19,883.81 ",17/09/2014
1432,Marketing,Analyst,Bachelor,44,F," R$ 11,060.97 ",2010-11-22
1433,Legal,Assistant,High School,48,M," R$ 19,560.93 ",2019-01-30
1434,Logistics,Specialist,Master,63,M," R$ 8,410.91 ",21/02/2020
1435,Finance,Coordinator,Bachelor,35,F," R$ 18,301.75 ",2012-12-28
1436,HR,Coordinator,Bachelor,25,F," R$ 5,737.57 ",2010-10-02
1437,Finance,,Technical Diploma,25,M," R$ 14,317.65 ",2011-07-23
1438,Marketing,Coordinator,Bachelor,45,," R$ 9,530.21 ",2010-11-02
1439,IT,Assistant,High School,44,M," R$ 13,939.77 ",2022-05-02
1440,Finance,Analyst,Bachelor,57,M," R$ 23,167.76 ",2020-09-01
1441, ,Analyst,Bachelor,32,M," R$ 6,273.89 ",2021-08-21
1442,,Coordinator,Bachelor,54,F," R$ 9,817.30 ",2012-12-03
1443,Logistics,Assistant,High School,59,M," R$ 8,161.40 ",2012-11-06
1444,Finance,Coordinator,Bachelor,26,M," R$ 16,474.91 ",2021-07-01
1445,Marketing,Analyst,Bachelor,48,F," R$ 10,333.06 ",2023-11-03
1446,Operations,Manager,Master,58,M," R$ 11,072.73 ",2011-06-03
1447,Operations,Specialist,Master,48,M," R$ 11,810.20 ",2017-07-02
1448,Finance,Manager,Master,52,F," R$ 23,833.09 ",30/04/2021
1449,IT,Coordinator,Bachelor,33,F," R$ 12,453.72 ",2020-11-04
1450,Legal,Director,PhD,27, ," R$ 13,223.91 ",12/03/2011
1451,Marketing,Specialist,Master,33,M," R$ 9,912.64 ",2015-03-23
1452,Finance,Coordinator,Bachelor,35,M," R$ 18,779.74 ",02/10/2020
1453,IT,Technician,Technical Diploma,43,M," R$ 15,048.82 ",2019-01-25
1454,Finance,Director,PhD,32,M," R$ 17,382.21 ",2010-04-10
1455,,Director,PhD,61,M," R$ 15,958.51 ",13/10/2020
1456,Finance,Director,PhD,60,," R$ 25,186.58 ",2014-04-04
1457,Marketing,Technician,Technical Diploma,59,F," R$ 12,760.91 ",30/01/2019
1458,Marketing,Coordinator,Bachelor,34,M," R$ 8,877.94 ",2013-03-05
1459,Marketing,Specialist,Master,27,F," R$ 6,539.02 ",2010-11-17
1460,Operations,Analyst,Bachelor,41,F," R$ 8,873.37 ",11/12/2019
1461,Operations,Manager,Master,23,F,,24/11/2022
1462,Logistics,Director,PhD,32,M," R$ 6,190.37 ",2022-12-06
1463,Operations,Coordinator,Bachelor,29,M," R$ 8,182.03 ",2019-01-24
1464,Legal,Coordinator,Bachelor,51,F," R$ 19,995.58 ",2010-09-28
1465,Legal,Assistant,High School,48,M," R$ 19,698.14 ",02/05/2014
1466,Marketing,Manager,Master,25,M," R$ 8,302.91 ",2020-11-01
1467,Legal,Coordinator,Bachelor,28,," R$ 14,284.91 ",2013-11-29
1468,Marketing,Assistant,High School,45,F," R$ 10,649.67 ",2023-10-27
1469,Logistics,Technician,Technical Diploma,53,F," R$ 7,564.57 ",2023-09-21
1470,Logistics,Assistant,High School,40,M," R$ 6,236.88 ",27/10/2010
1471,IT,Specialist,Master,63,M," R$ 17,697.79 ",2014-12-09
1472,Legal,Specialist,Master,56,M," R$ 19,361.51 ",2019-10-02
1473,Logistics,Specialist,Master,63,F," R$ 8,345.64 ",2013-02-27
1474,Operations,Technician,,24,F," R$ 7,124.24 ",2015-03-13
1475,Finance,Director,PhD,39,M," R$ 18,458.18 ",2016-12-05
1476,HR,Manager,Master,58,M," R$ 8,656.67 ",31/01/2022
1477,Marketing,Manager,Master,43,F," R$ 9,830.88 ",2020-12-28
1478,Legal,Director,PhD,54,," R$ 15,785.54 ",2016-07-30
1479,Marketing,Specialist,Master,59,F," R$ 12,844.59 ",2022-09-13
1480,HR, ,PhD,60,M," R$ 9,132.09 ",2021-03-30
1481,IT,Assistant,High School,55,," R$ 13,961.11 ",2018-07-03
1482,Legal,Coordinator,Bachelor,44,F," R$ 15,007.41 ",2010-02-13
1483,IT,Coordinator,Bachelor,56,F," R$ 17,653.03 ",17/10/2021
1484,Legal,Manager,Master,50,F," R$ 18,376.13 ",02/10/2021
1485,Legal,Manager,Master,23,M," R$ 15,387.59 ",2011-05-22
1486, ,Coordinator,Bachelor,35,M," R$ 11,061.25 ",2014-05-01
1487,Legal,Assistant,High School,29,M," R$ 14,567.63 ",2019-11-05
1488,Marketing,Manager,Master,22,M," R$ 8,237.17 ",2016-05-24
1489,Legal,Director,PhD,49,M," R$ 17,907.75 ",2021-10-25
1490,Logistics,Director,PhD,24,M," R$ 5,743.55 ",2011-06-17
1491,HR,Coordinator,Bachelor,28,F, ,20/12/2017
1492,HR,Manager,Master,55,F," R$ 10,051.41 ",17/12/2017
1493,,Assistant,High School,53,F," R$ 20,956.15 ",12/07/2017
1494,Legal,Assistant,High School,30,M," R$ 14,262.00 ",2015-03-01
1495,Legal,Technician,Technical Diploma,56,F," R$ 19,964.28 ",2011-06-28
1496,HR,Technician,Technical Diploma,40,M," R$ 8,241.37 ",2017-11-17
1497,Operations,Manager,Master,36,F," R$ 8,778.54 ",2017-03-14
1498,Finance,Coordinator,Bachelor,52,M," R$ 21,416.85 ",2010-08-14
1499,Legal,Specialist,Master,37,M," R$ 17,479.29 ",2014-04-26
1500,Legal,Director,PhD,58,F," R$ 20,917.03 ",2022-11-30
1501,HR,Coordinator,Bachelor,28,M," R$ 7,052.56 ",14/06/2020
1502,Legal,Director,PhD,56,F," R$ 21,607.25 ",01/09/2020
1503,Marketing,Technician,Technical Diploma,50,F," R$ 11,338.94 ",2011-02-20
1504,Logistics,Manager,Master,23,M," R$ 4,622.06 ",20/07/2020
1505,Legal,Analyst,Bachelor,55,F," R$ 21,198.06 ",2020-08-18
1506,Logistics,Analyst,Bachelor,56,F," R$ 7,788.45 ",18/06/2014
1507,HR,Analyst,Bachelor,52,F," R$ 8,832.93 ",2015-08-10
1508,Finance,Technician,Technical Diploma,33,F," R$ 18,194.48 ",19/07/2012
1509,Legal,Coordinator,Bachelor,22,M," R$ 14,353.40 ",06/08/2017
1510,Logistics,Specialist,Master,50,F," R$ 13,854.78 ",2021-03-27
1511,HR,Director,PhD,22,M," R$ 6,469.73 ",2019-01-25
1512,Operations,Analyst,Bachelor,22,F," R$ 6,558.07 ",2014-06-03
1513,Operations,Technician,Technical Diploma,36,M," R$ 9,971.37 ",2023-12-30
1514,Marketing,Assistant, ,24,F," R$ 8,697.62 ",2017-09-26
1515,Legal,Manager,Master,35,M," R$ 15,962.00 ",2019-08-17
1516,Legal,Assistant,High School,31,M," R$ 15,265.41 ",2016-02-02
1517,,Technician,Technical Diploma,24,M," R$ 13,240.11 ",2018-08-17
1518,Legal,Specialist,Master,41, ," R$ 16,168.93 ",2021-04-20
1519,IT,Specialist,Master,57,F," R$ 16,334.31 ",2021-11-28
1520,IT,Coordinator,Bachelor,48,M," R$ 15,392.47 ",2015-05-31
1521,IT,Specialist,Master,57,F," R$ 15,071.09 ",2022-04-21
1522,HR, ,Master,32,M," R$ 7,302.42 ",24/07/2012
1523,Legal,Director,PhD,24,F," R$ 12,950.03 ",2019-11-04
1524,Finance,Assistant,High School,45,M," R$ 20,631.30 ",2017-02-06
1525,Marketing,Coordinator,Bachelor,60,M," R$ 12,536.25 ",2010-11-22
1526,Marketing,Director,PhD,31,F," R$ 9,052.66 ",2016-08-01
1527,IT,,Bachelor,47,F," R$ 15,287.95 ",04/06/2020
1528,Finance,Coordinator,Bachelor,53,F," R$ 23,589.46 ",2011-06-18
1529,Legal,Analyst,Bachelor,29,F," R$ 12,655.71 ",2021-06-18
1530,Operations,Director,PhD,34,F," R$ 7,472.19 ",2018-09-29
1531,Marketing,Specialist,Master,24,F," R$ 7,233.93 ",2017-09-30
1532,HR,Analyst,Bachelor,36,M," R$ 8,192.44 ",2015-03-20
1533,Legal,Manager,Master,42,M," R$ 19,938.46 ",24/09/2012
1534,HR,Specialist,Master,63,M," R$ 9,955.31 ",2016-03-06
1535,Finance,Assistant,High School,50,M," R$ 21,865.94 ",2019-02-12
1536,Legal,Manager,Master,48,F," R$ 17,519.69 ",2014-07-01
1537,Legal,Director,PhD,51,F," R$ 18,607.49 ",2020-01-08
1538,Operations,Director,PhD,35,F," R$ 8,790.85 ",2022-04-19
1539,Legal,Specialist,Master,62,M," R$ 22,682.92 ",2014-08-01
1540,Finance,Coordinator,Bachelor,36,M," R$ 18,340.46 ",2018-06-20
1541,Legal,Specialist,Master,63,M," R$ 17,028.14 ",2011-09-20
1542,Legal,Manager,Master,35,M," R$ 17,238.45 ",2020-03-22
1543,Legal,Manager,Master,46,F," R$ 17,894.35 ",2012-03-21
1544,Logistics,Director, ,48,F," R$ 7,543.18 ",31/03/2020
1545,IT,Director,PhD,23,F," R$ 10,002.92 ",2015-10-07
1546,IT,Analyst,Bachelor,38,M," R$ 11,832.76 ",2020-07-26
1547,Logistics,Specialist,Master,36,F," R$ 6,114.35 ",05/03/2017
1548,Logistics,Manager,Master,48,M," R$ 7,238.75 ",2023-09-11
1549,Operations,Specialist,Master,31,F," R$ 6,737.97 ",2012-12-05
1550,,Coordinator,Bachelor,64,M," R$ 8,662.59 ",2023-06-12
1551,Finance,Manager,Master,30,F," R$ 15,628.36 ",2013-04-02
1552,HR,Analyst,Bachelor,24,F," R$ 5,532.64 ",2016-08-03
1553,Marketing,Specialist,Master,45,F," R$ 9,408.76 ",21/05/2016
1554,IT,Manager,Master,22,F," R$ 9,334.36 ",2012-09-01
1555,Logistics,Technician,Technical Diploma,59,M," R$ 8,186.68 ",2018-02-22
1556,Legal,Manager,Master,27,M," R$ 13,713.47 ",2012-11-13
1557,Logistics,Technician,Technical Diploma,26,F," R$ 4,786.42 ",2014-08-18
1558,Operations,Assistant,High School,25,F," R$ 6,500.63 ",2015-04-23
1559,Legal,Technician,Technical Diploma,24,F," R$ 13,149.10 ",2021-03-09
1560,Logistics,Manager,Master,51,F," R$ 7,485.96 ",2011-01-20
1561,HR,Specialist,Master,57,, ,2020-02-23
1562,Marketing, ,Technical Diploma,44,M," R$ 10,478.99 ",2016-11-18
1563,IT,,Technical Diploma,28,M," R$ 11,269.11 ",2011-04-29
1564,Operations,Coordinator,Bachelor,53,M," R$ 11,737.73 ",2023-02-11
1565,Legal,Specialist,Master,64,M," R$ 21,936.50 ",2012-09-02
1566,Logistics,Director,PhD,31,F," R$ 6,043.84 ",09/01/2018
1567,Operations,Coordinator,Bachelor,58,M," R$ 10,297.00 ",2014-05-22
1568,HR,Specialist,Master,54,F," R$ 8,044.02 ",2016-09-03
1569,Finance,Coordinator,Bachelor,47,F," R$ 17,993.69 ",20/04/2013
1570,Legal,Assistant,High School,64,M," R$ 22,368.55 ",2010-10-11
1571,Legal,Manager,Master,52,F," R$ 19,409.91 ",2014-06-11
1572,Legal,Manager,Master,51,M," R$ 17,416.36 ",2013-10-16
1573,,Technician,Technical Diploma,44,M," R$ 12,165.54 ",23/03/2018
1574, ,Coordinator,Bachelor,50,F," R$ 11,202.17 ",07/10/2010
1575,HR,,Bachelor,29,M," R$ 7,147.46 ",2014-05-29
1576,Legal,Analyst, ,37,F," R$ 15,714.40 ",12/12/2012
1577,Logistics,Manager,Master,30,F," R$ 5,696.43 ",2013-06-25
1578,Logistics,Director,PhD,25,F," R$ 5,236.60 ",18/01/2010
1579,IT,Coordinator,Bachelor,40,F," R$ 15,326.04 ",2014-08-13
1580,HR,,Master,60,M," R$ 9,028.40 ",28/04/2021
1581,Operations,Analyst,Bachelor,62,M," R$ 10,563.82 ",2015-04-02
1582,Operations,Director,PhD,34, , ,27/06/2011
1583,HR,Director,PhD,33,M," R$ 5,742.22 ",2019-03-09
1584,Finance,Analyst,Bachelor,30,F," R$ 17,481.15 ",2013-04-23
1585,HR,Analyst,Bachelor,33,M," R$ 5,983.58 ",2016-03-06
1586,Legal,Coordinator,Bachelor,45,F," R$ 20,324.99 ",2019-01-13
1587,Operations,Manager,Master,34,F," R$ 7,945.35 ",2017-12-01
1588,IT,Manager,Master,56,M," R$ 15,770.34 ",2020-12-15
1589,Finance,Coordinator,Bachelor,53,F," R$ 23,564.28 ",2022-01-04
1590,IT,Analyst,Bachelor,59,F," R$ 16,813.23 ",03/10/2012
1591,Finance,Technician,Technical Diploma,35,M," R$ 16,585.87 ",2013-09-21
1592,Logistics,Assistant,High School,23,M,,2012-08-19
1593,Operations,Specialist,Master,42,M," R$ 8,072.50 ",26/08/2010
1594,IT,Technician,Technical Diploma,52,F," R$ 15,101.47 ",2011-02-26
1595,Marketing,Analyst,Bachelor,56,M," R$ 13,840.96 ",2023-09-24
1596,IT,Manager,Master,37,F," R$ 11,888.20 ",2018-05-04
1597,Finance,Coordinator,Bachelor,61,M," R$ 27,444.80 ",16/10/2011
1598,Marketing,Analyst,Bachelor,47,M," R$ 10,955.13 ",19/07/2016
1599,Operations,,Technical Diploma,59,M," R$ 12,258.47 ",2013-10-25
1600,HR,Assistant,High School,24,F," R$ 5,927.29 ",2017-11-04
1601,Legal,Specialist,Master,58,F," R$ 21,063.58 ",13/02/2011
1602,Operations,Assistant,High School,57,F,,01/05/2010
1603,Marketing,Technician,Technical Diploma,59,F," R$ 12,100.29 ",2011-03-30
1604,Marketing,Technician,Technical Diploma,23,M," R$ 7,610.16 ",2019-04-05
1605,Operations,Technician,Technical Diploma,43,M," R$ 9,338.98 ",2020-12-18
1606,Legal,Technician,Technical Diploma,24,M," R$ 13,914.91 ",2012-04-10
1607,Logistics,Analyst,Bachelor,61,F," R$ 7,989.20 ",2021-07-02
1608,IT,Coordinator,Bachelor,63,F," R$ 16,354.58 ",2015-07-04
1609,Finance,Analyst,Bachelor,47,M," R$ 21,056.07 ",08/03/2016
1610,Marketing,Assistant,High School,48,M," R$ 12,116.53 ",2015-10-03
1611,IT,Analyst,Bachelor,59,F," R$ 17,041.98 ",2013-04-10
1612,Finance,Assistant,High School,29, ," R$ 16,271.83 ",2014-08-11
1613,Legal,Technician,Technical Diploma,44,F," R$ 18,268.97 ",2011-11-30
1614,Finance,Technician,Technical Diploma,27,F," R$ 17,335.55 ",2021-03-14
1615,HR,Coordinator,Bachelor,46,F," R$ 7,842.16 ",2018-09-16
1616,Legal,Coordinator,Bachelor,37,F," R$ 15,591.32 ",2012-07-04
1617,Marketing,Analyst,Bachelor,47,M," R$ 10,848.97 ",2013-08-04
1618,Marketing,,PhD,36,M," R$ 11,076.36 ",2018-02-22
1619,Marketing,Technician,Technical Diploma,53,M," R$ 13,539.50 ",2017-08-05
1620,IT,Manager,Master,61,M," R$ 15,627.09 ",2010-06-26
1621,HR,Director,PhD,40,M," R$ 7,468.03 ",2013-05-20
1622,Logistics,Analyst,Bachelor,35,M," R$ 6,680.46 ",16/09/2015
1623,,Manager,Master,56,M," R$ 10,597.72 ",2019-03-02
1624,Marketing,Director,PhD,47,F," R$ 11,606.72 ",2017-01-08
1625,Legal,Assistant,High School,58,M," R$ 18,680.73 ",2013-02-13
1626,Finance,Specialist, ,34,M," R$ 20,480.41 ",2014-03-15
1627,IT,Analyst,Bachelor,29,M," R$ 9,954.71 ",2010-07-06
1628,HR,Director,PhD,35,F," R$ 7,492.85 ",2012-09-12
1629,Operations,Analyst,,47,M, ,29/11/2015
1630,Marketing,,Bachelor,51,M," R$ 11,606.68 ",2011-01-18
1631,,Manager,Master,61,M,,28/09/2018
1632,Marketing,Manager,Master,63,M," R$ 15,582.15 ",2017-03-19
1633,Finance,Manager,,34,F," R$ 19,277.88 ",2021-04-16
1634,IT,Coordinator,Bachelor,57,M," R$ 15,322.60 ",2010-07-23
1635,Operations,Technician,Technical Diploma,32,F," R$ 8,355.00 ",2015-09-18
1636,,Assistant,High School,23,F," R$ 15,698.67 ",2012-11-07
1637,IT,Analyst,Bachelor,51,M," R$ 15,758.30 ",2015-09-09
1638,IT,Director,PhD,45,F," R$ 13,580.16 ",2018-06-02
1639,Marketing,Specialist,Master,39,M," R$ 8,884.51 ",2023-05-19
1640,Operations,Technician,Technical Diploma,44,M," R$ 10,841.40 ",2019-02-21
1641,IT,Manager,Master,27,M," R$ 9,703.40 ",2020-06-04
1642,Legal,Coordinator,Bachelor,32,M," R$ 17,142.82 ",2013-05-31
1643,Finance,,Bachelor,28,F," R$ 17,342.85 ",2021-06-22
1644,Operations,Technician,Technical Diploma,54,F, ,22/08/2023
1645,Marketing,Technician,Technical Diploma,31,M," R$ 9,504.70 ",06/04/2015
1646,HR,Director,PhD,42,M," R$ 7,913.27 ",2014-02-08
1647,Operations,Manager,Master,30,F," R$ 8,161.65 ",2013-10-20
1648,,Analyst,Bachelor,51,F," R$ 21,025.59 ",2015-06-21
1649,Legal,,Bachelor,46,F, ,2019-11-23
1650,IT,Coordinator,Bachelor,46,F,,2010-07-20
1651,Operations,Coordinator,,45,M," R$ 9,240.29 ",30/09/2022
1652,Logistics,Assistant,High School,33,F," R$ 6,883.69 ",27/07/2014
1653,Finance,Technician,Technical Diploma,28,F," R$ 15,738.94 ",2013-04-15
1654,HR,Specialist,Master,55,F," R$ 8,874.74 ",2011-06-28
1655,Marketing,Technician, ,24,F," R$ 7,091.17 ",2012-09-24
1656,Legal,Director,PhD,27,M," R$ 14,551.49 ",2017-02-08
1657,IT,Manager,Master,48,F," R$ 14,708.29 ",2012-01-18
1658,Operations,Specialist,Master,40,F," R$ 9,447.61 ",2012-09-16
1659,Legal,Assistant,High School,29,M," R$ 16,002.88 ",08/11/2017
1660,Operations,Coordinator,Bachelor,57,M," R$ 13,071.80 ",2015-12-04
1661,HR,Assistant,High School,60,F," R$ 8,472.68 ",2023-11-19
1662,Operations,Assistant,High School,57,F," R$ 10,570.71 ",12/01/2010
1663,Finance,Assistant,High School,39,F," R$ 17,517.89 ",2021-04-30
1664,Finance,Technician,Technical Diploma,28,F," R$ 18,766.35 ",2014-07-30
1665,Finance,Analyst,Bachelor,22,M," R$ 14,693.62 ",2012-04-16
1666,Operations,Analyst,Bachelor,26,M," R$ 6,710.88 ",2022-06-19
1667,Logistics,Specialist,Master,63,F," R$ 9,287.09 ",2010-08-07
1668,IT,Director,PhD,35,F," R$ 12,455.99 ",2011-07-18
1669,Marketing,Director,PhD,22,F," R$ 7,338.45 ",25/01/2014
1670,IT,Manager,Master,33, ," R$ 8,789.72 ",2011-06-21
1671,Marketing,Specialist,Master,40,F," R$ 12,130.90 ",2018-08-21
1672,Marketing,Manager,Master,23,F," R$ 8,413.45 ",2023-03-29
1673,IT,Director,PhD,35,F," R$ 12,376.82 ",2010-02-07
1674,IT,Coordinator,Bachelor,24,M," R$ 9,240.35 ",2012-08-27
1675,HR,Analyst,Bachelor,56,M," R$ 8,873.80 ",2013-01-25
1676,Logistics,Assistant,High School,34,M," R$ 6,349.70 ",2018-09-29
1677,IT,Manager,Master,24,F," R$ 11,005.45 ",21/05/2019
1678,Finance,Coordinator,Bachelor,35,M," R$ 18,062.39 ",2023-04-30
1679,Operations,Manager,Master,55,F," R$ 10,982.84 ",2021-06-20
1680,HR,Specialist,Master,30,F," R$ 6,046.56 ",2016-05-17
1681,IT,Technician,Technical Diploma,31,F," R$ 11,983.79 ",2014-05-12
1682,Legal,Specialist,Master,29,M," R$ 14,162.74 ",2015-03-23
1683,Logistics,Specialist,Master,50,M," R$ 7,295.32 ",2014-10-29
1684,Logistics,Director,PhD,60,F," R$ 9,531.79 ",2016-10-25
1685,Operations,Coordinator,Bachelor,54,M," R$ 10,517.81 ",2018-03-21
1686,Marketing,Specialist,Master,44,M," R$ 9,864.82 ",2016-12-30
1687,Marketing,Coordinator,Bachelor,29,M," R$ 9,129.05 ",2022-02-25
1688,Marketing,Specialist,Master,61,M,,21/09/2016
1689,IT,Technician,Technical Diploma,59,F," R$ 19,154.00 ",2020-12-08
1690,Finance,Manager,Master,44,F," R$ 19,087.01 ",2019-12-05
1691,HR,Director,PhD,57,M," R$ 8,689.12 ",2017-07-02
1692,Finance,Director,PhD,64,," R$ 25,311.54 ",2021-09-13
1693,Logistics,Director,PhD,41,M," R$ 6,826.62 ",2018-06-10
1694,HR,Director,PhD,33,F," R$ 7,180.08 ",2013-06-03
1695,Operations,Manager,Master,57, ," R$ 12,488.14 ",2015-11-15
1696,Marketing,Technician,Technical Diploma,30,F," R$ 9,662.22 ",2023-03-04
1697,Logistics,Director,PhD,54,M," R$ 6,616.78 ",25/05/2012
1698,Legal,Director,PhD,27,F," R$ 15,421.84 ",2012-04-04
1699,Finance,Specialist,Master,53,F," R$ 17,005.96 ",2021-12-15
1700,Finance,Director,PhD,22,M," R$ 14,000.53 ",2019-06-07
1701,Marketing,Technician,Technical Diploma,45,M," R$ 12,082.03 ",2023-10-30
1702,Marketing,Technician,,50,F," R$ 12,649.83 ",2013-07-30
1703,Finance,Specialist,Master,29,M," R$ 18,001.21 ",2015-08-23
1704,Legal,Technician,Technical Diploma,34,F," R$ 14,668.42 ",2023-06-09
1705,IT,Manager,Master,46,F," R$ 13,378.22 ",2013-07-14
1706,Logistics,Technician,Technical Diploma,50,F," R$ 7,652.04 ",2016-05-05
1707,Logistics,Specialist,Master,45,F," R$ 8,352.61 ",2015-08-24
1708,IT,Coordinator,Bachelor,48,F," R$ 14,231.33 ",2017-10-16
1709,Finance,Director,PhD,47,F," R$ 20,211.72 ",2020-02-08
1710,Marketing,Coordinator,Bachelor,41,M," R$ 10,764.95 ",2022-02-08
1711,Logistics,Specialist,Master,25,M," R$ 4,692.22 ",2011-07-07
1712,Operations,,Master,43,F," R$ 8,732.76 ",14/10/2023
1713,Marketing,Technician,Technical Diploma,28,F," R$ 9,593.63 ",2015-05-08
1714,Operations,Specialist,Master,39,F," R$ 8,915.85 ",2014-02-06
1715,Logistics,Manager,Master,31,M," R$ 5,809.36 ",2020-09-14
1716, ,Director,PhD,52,F," R$ 22,921.45 ",2013-08-23
1717,Logistics,Coordinator,Bachelor,47,F," R$ 7,166.95 ",2023-02-17
1718,HR,Specialist,Master,47,M," R$ 8,975.34 ",2023-08-15
1719,Marketing,Specialist,Master,46,F," R$ 9,820.85 ",2018-12-09
1720,Operations,Director,PhD,39,M," R$ 9,058.26 ",2015-04-01
1721,IT,Specialist,Master,45,M," R$ 15,180.61 ",2014-04-05
1722,HR,Technician,Technical Diploma,36,M," R$ 6,994.64 ",2018-09-12
